ncbi_taxon_id,presented_samples,nr_phenotypes,pct_of_all_samples,name,dblinks,ismarker,files
269670,5,2,0.0133,Sporolactobacillus nakayamae,[],0,[]
269774,2,1,0.0053,Atopococcus tabaci,[],0,[]
270345,3,1,0.008,Azotobacter armeniacus,[],0,[]
270350,5,2,0.0133,Methylobacterium hispanicum,[],0,[]
270351,23,4,0.0613,Methylobacterium aquaticum,"[{""url"":""http://mvp.medgenius.info/microbes/270351/Methylobacterium aquaticum"",""anno"":""assoc w/ 6 phage clusters"",""dbtype"":""MVP""}]",0,[]
270498,742,19,1.976,Catabacter hongkongensis,[],0,['../AGORA-2.01\\reconstructions\\mat\\Catabacter_hongkongensis_HKU16.mat']
271065,74,1,0.1971,Methylomicrobium alcaliphilum,[],0,[]
271155,9,2,0.024,Flavobacterium antarcticum,[],0,[]
271420,13,4,0.0346,Pseudomonas xanthomarina,[],0,[]
272129,10,2,0.0266,[Oscillatoria] sp. PCC 6506,[],0,[]
272210,23,1,0.0613,Leucobacter albus,[],0,[]
272239,61,3,0.1625,Pseudoclavibacter bifida,[],0,[]
273168,385,4,1.0253,Novosphingobium naphthalenivorans,[],0,[]
279277,4,1,0.0107,Helicobacter sp. 'B10B Seymour',[],0,[]
279446,2,1,0.0053,Aquibacillus koreensis,[],0,[]
281362,356,3,0.9481,Dechloromonas denitrificans,[],0,[]
281920,900,18,2.3968,Porphyromonas uenonis,[],5,"['../AGORA-2.01\\reconstructions\\mat\\Porphyromonas_uenonis_60_3.mat', '../AGORA-2.01\\reconstructions\\mat\\Porphyromonas_uenonis_DSM_23387.mat']"
282125,307,8,0.8176,Sutterella sanguinus,[],0,[]
282402,33,6,0.0879,Prevotella multiformis,[],0,['../AGORA-2.01\\reconstructions\\mat\\Prevotella_multiformis_DSM_16608.mat']
283811,2,1,0.0053,Stackebrandtia nassauensis,[],0,[]
283878,83,5,0.221,Leucobacter aridicollis,[],0,[]
284016,429,4,1.1425,Phenylobacterium zucineum,[],0,[]
284041,28,1,0.0746,Streptomyces viridobrunneus,[],0,[]
284042,38,3,0.1012,Streptomyces violaceorubidus,[],0,[]
284581,28,4,0.0746,Bacillus koreensis,[],0,[]
285106,5,1,0.0133,Tepidimicrobium ferriphilum,[],0,[]
285109,43,1,0.1145,Thioclava pacifica,[],0,[]
285486,2,1,0.0053,Streptomyces setonensis,[],0,[]
285535,336,1,0.8948,Streptomyces fulvoviolaceus,[],0,[]
286730,30,3,0.0799,Alkaliflexus imshenetskii,[],0,[]
287844,2,1,0.0053,Lactobacillus concavus,[],0,[]
287986,23,1,0.0613,Amycolatopsis rifamycinica,[],0,[]
288769,9,3,0.024,Tepidimonas arfidensis,[],0,[]
288965,9497,42,25.2916,[Clostridium] clariflavum,[],0,['../AGORA-2.01\\reconstructions\\mat\\Clostridium_clariflavum_DSM_19732.mat']
288995,341,1,0.9081,Devosia limi,[],0,[]
290052,2,1,0.0053,Acetivibrio ethanolgignens,[],0,['../AGORA-2.01\\reconstructions\\mat\\Acetivibrio_ethanolgignens_ACET_33324.mat']
290053,205,8,0.5459,Bacteroides helcogenes,[],0,['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_helcogenes_P_36_108.mat']
290055,236,1,0.6285,[Eubacterium] fissicatena,[],0,[]
290109,3,1,0.008,Xenorhabdus innexi,[],0,[]
290112,66,3,0.1758,Xenorhabdus szentirmaii,[],0,[]
290306,2,1,0.0053,Paracoccus koreensis,[],0,[]
290309,11,3,0.0293,Comamonas granuli,[],0,[]
290399,34,1,0.0905,Arthrobacter sp. FB24,"[{""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/290399"",""anno"":""interacts w/ 294 drugs"",""dbtype"":""drugbug-db""}]",0,[]
290400,7,2,0.0186,Jannaschia sp. CCS1,"[{""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/290400"",""anno"":""interacts w/ 298 drugs"",""dbtype"":""drugbug-db""},{""anno"":""assoc w/ 1 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/290400/Jannaschia sp. CCS1""}]",0,[]
290588,218,10,0.5806,Bacillus oshimensis,[],0,[]
291644,8004,54,21.3156,Bacteroides salyersiae,[],12,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_salyersiae_CL02T12C01.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_salyersiae_ERR1022329.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_salyersiae_WAL_10018.mat']"
291645,11916,57,31.7337,Bacteroides nordii,[],9,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_nordii_CL02T12C05.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_nordii_ERR2221135.mat']"
291990,8,3,0.0213,Thermosediminibacter oceani,[],0,[]
292800,6676,38,17.779,Flavonifractor plautii,"[{""url"":""http://mvp.medgenius.info/microbes/292800/Flavonifractor plautii"",""anno"":""assoc w/ 3 phage clusters"",""dbtype"":""MVP""}]",14,"['../AGORA-2.01\\reconstructions\\mat\\Flavonifractor_plautii_ATCC_29863.mat', '../AGORA-2.01\\reconstructions\\mat\\Flavonifractor_plautii_ERR1022312.mat', '../AGORA-2.01\\reconstructions\\mat\\Flavonifractor_plautii_ERR1022406.mat', '../AGORA-2.01\\reconstructions\\mat\\Flavonifractor_plautii_ERR1022420.mat', '../AGORA-2.01\\reconstructions\\mat\\Flavonifractor_plautii_ERR1022446.mat', '../AGORA-2.01\\reconstructions\\mat\\Flavonifractor_plautii_ERR2221213.mat', '../AGORA-2.01\\reconstructions\\mat\\Flavonifractor_plautii_ERR2221305.mat', '../AGORA-2.01\\reconstructions\\mat\\Flavonifractor_plautii_YL31.mat']"
293647,28,2,0.0746,Byssovorax cruenta,[],0,[]
293890,26,2,0.0692,Agromyces subbeticus,[],0,[]
294671,2,1,0.0053,Methanobrevibacter olleyae,[],0,[]
294710,81,3,0.2157,Proteiniphilum acetatigenes,[],0,['../AGORA-2.01\\reconstructions\\mat\\Proteiniphilum_acetatigenes_DSM_18083.mat']
294935,77,4,0.2051,Enterovibrio coralii,[],0,[]
298163,2,1,0.0053,Patulibacter minatonensis,[],0,[]
298794,21,2,0.0559,Methylobacterium variabile,[],0,[]
299567,68,3,0.1811,Adhaeribacter aquaticus,[],0,[]
300028,301,1,0.8016,Rhodococcus triatomae,[],0,[]
300029,2,1,0.0053,Nocardia elegans,[],0,[]
301301,20893,76,55.6405,Roseburia hominis,[],19,"['../AGORA-2.01\\reconstructions\\mat\\Roseburia_hominis_A2_183.mat', '../AGORA-2.01\\reconstructions\\mat\\Roseburia_hominis_ERR1022292.mat']"
301302,4664,29,12.4208,Roseburia faecis,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Roseburia_faecis_ERR1022321.mat', '../AGORA-2.01\\reconstructions\\mat\\Roseburia_faecis_ERR2221408.mat', '../AGORA-2.01\\reconstructions\\mat\\Roseburia_faecis_ERR2230155.mat', '../AGORA-2.01\\reconstructions\\mat\\Roseburia_faecis_M72.mat']"
301585,53,2,0.1411,Spiroplasma platyhelix,[],0,[]
303241,3,1,0.008,Lactobacillus oeni,[],0,[]
304207,5,1,0.0133,Lactobacillus harbinensis,[],0,[]
304268,11,2,0.0293,Bacillus alkalitelluris,[],0,[]
304895,28,1,0.0746,Catenulispora acidiphila,[],0,[]
304901,35,1,0.0932,Actinospica robiniae,[],0,[]
305719,24,6,0.0639,Prevotella baroniae,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Prevotella_baroniae_DSM_16972_JCM_13447.mat', '../AGORA-2.01\\reconstructions\\mat\\Prevotella_baroniae_F0067.mat']"
305793,2,1,0.0053,Lactobacillus nantensis,[],0,[]
305900,7,1,0.0186,Endozoicomonas elysicola,[],0,[]
306540,4,2,0.0107,Halolactibacillus halophilus,[],0,[]
306541,4,2,0.0107,Halolactibacillus miurensis,[],0,[]
307126,424,5,1.1292,Lactobacillus apodemi,[],0,['../AGORA-2.01\\reconstructions\\mat\\Lactobacillus_apodemi_DSM_16634_JCM_16172.mat']
307480,4,2,0.0107,Chryseobacterium vrystaatense,[],0,[]
307521,4,1,0.0107,Gracilibacillus boraciitolerans,[],0,[]
308892,12,2,0.032,Bacillus boroniphilus,[],0,[]
308994,2892,23,7.7017,Dialister propionicifaciens,[],0,[]
309120,1437,26,3.8269,Dialister micraerophilus,[],0,['../AGORA-2.01\\reconstructions\\mat\\Dialister_micraerophilus_DSM_19965.mat']
309411,13,2,0.0346,Gram-negative bacterium CCBAU 25211,[],0,[]
309788,2,1,0.0053,Lysinibacillus boronitolerans,[],0,[]
310297,9971,57,26.5539,Bacteroides plebeius,[],8,['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_plebeius_M12_DSM_17135.mat']
310298,13008,64,34.6418,Bacteroides coprocola,[],9,['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_coprocola_M16_DSM_17136.mat']
310300,753,14,2.0053,Bacteroides pyogenes,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_pyogenes_DSM20611.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_pyogenes_F0041.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_pyogenes_JCM_10003.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_pyogenes_JCM_6292.mat']"
310514,101,10,0.269,Prevotella multisaccharivorax,[],0,['../AGORA-2.01\\reconstructions\\mat\\Prevotella_multisaccharivorax_DSM_17128.mat']
311230,332,1,0.8842,Paraburkholderia terrae,[],0,[]
313439,4,1,0.0107,Streptococcus massiliensis,[],0,['../AGORA-2.01\\reconstructions\\mat\\Streptococcus_massiliensis_DSM_18628.mat']
313598,3,1,0.008,Polaribacter sp. MED152,"[{""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/313598"",""anno"":""interacts w/ 266 drugs"",""dbtype"":""drugbug-db""}]",0,[]
314275,5,1,0.0133,Alteromonas mediterranea,"[{""dbtype"":""drugbug-db"",""anno"":""interacts w/ 302 drugs"",""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/314275""},{""url"":""http://mvp.medgenius.info/microbes/314275/Alteromonas mediterranea"",""anno"":""assoc w/ 2 phage clusters"",""dbtype"":""MVP""}]",0,[]
314319,2,1,0.0053,Prolixibacter bellariivorans,[],0,[]
315358,2,1,0.0053,Spiroplasma eriocheiris,[],0,[]
315405,52,6,0.1385,Streptococcus gallolyticus,"[{""anno"":""assoc w/ 2 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/315405/Streptococcus gallolyticus""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143.mat', '../AGORA-2.01\\reconstructions\\mat\\Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_BAA_2069.mat', '../AGORA-2.01\\reconstructions\\mat\\Streptococcus_gallolyticus_subsp_gallolyticus_TX20005.mat', '../AGORA-2.01\\reconstructions\\mat\\Streptococcus_gallolyticus_UCN34.mat']"
315478,3,1,0.008,Methylobacterium isbiliense,[],0,[]
316277,329,1,0.8762,Syntrophus aciditrophicus,[],0,['../AGORA-2.01\\reconstructions\\mat\\Syntrophus_aciditrophicus_SB.mat']
318683,6,1,0.016,Gluconobacter albidus,[],0,[]
319054,37,1,0.0985,Janibacter anophelis,[],0,[]
319644,46,4,0.1225,Saccharofermentans acetigenes,[],0,[]
319652,3,1,0.008,Pediococcus cellicola,[],0,[]
319653,4,1,0.0107,Pediococcus ethanolidurans,[],0,[]
321327,127,3,0.3382,Synechococcus sp. JA-3-3Ab,"[{""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/321327"",""anno"":""interacts w/ 283 drugs"",""dbtype"":""drugbug-db""}]",0,[]
322095,170,9,0.4527,Porphyromonas somerae,[],7,['../AGORA-2.01\\reconstructions\\mat\\Porphyromonas_somerae_DSM_23386.mat']
322505,75,5,0.1997,Sharpea azabuensis,[],0,[]
324057,13,3,0.0346,Paenibacillus sp. JDR-2,"[{""dbtype"":""drugbug-db"",""anno"":""interacts w/ 304 drugs"",""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/324057""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_GM2.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_HGF5.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_HGF7.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_HGH0039.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_HW567.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_ICGEB2008.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_JDR_2.mat']"
324767,17,1,0.0453,Bacillus infantis,[],0,['../AGORA-2.01\\reconstructions\\mat\\Bacillus_infantis_NRRL_B_14911.mat']
326522,14,2,0.0373,Neisseria animaloris,[],0,[]
327854,2,1,0.0053,Phyllobacterium sp. STM 391,[],0,[]
327856,3,1,0.008,Paracraurococcus sp. ORS 1473,[],0,[]
327939,2,1,0.0053,Pseudoalteromonas byunsanensis,[],0,[]
328812,9087,50,24.1997,Parabacteroides goldsteinii,[],9,"['../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_goldsteinii_CL02T12C30.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_goldsteinii_dnLKV18.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_goldsteinii_DSM_19448_WAL_12034.mat', '../AGORA-2.01\\reconstructions\\mat\\Parabacteroides_goldsteinii_ERR2230163.mat']"
328813,20316,76,54.1039,Alistipes onderdonkii,[],19,"['../AGORA-2.01\\reconstructions\\mat\\Alistipes_onderdonkii_DSM_19147.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_onderdonkii_ERR1022348.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_onderdonkii_ERR1022461.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_onderdonkii_ERR1203947.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_onderdonkii_ERR1204041.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_onderdonkii_ERR2221102.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_onderdonkii_ERR2230089.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_onderdonkii_ERR2230093.mat']"
328814,20003,76,53.2703,Alistipes shahii,[],20,"['../AGORA-2.01\\reconstructions\\mat\\Alistipes_shahii_ERR2221103.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_shahii_ERR2221307.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_shahii_ERR2221376.mat', '../AGORA-2.01\\reconstructions\\mat\\Alistipes_shahii_WAL_8301.mat']"
329854,15168,67,40.3941,Bacteroides intestinalis,[],16,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_intestinalis_341_DSM_17393.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_intestinalis_KLE1704.mat']"
330214,514,5,1.3688,Nitrospira defluvii,"[{""anno"":""interacts w/ 300 drugs"",""dbtype"":""drugbug-db"",""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/330214""},{""dbtype"":""MVP"",""anno"":""assoc w/ 1 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/330214/Nitrospira defluvii""}]",0,[]
330920,386,3,1.028,Sphingomonas azotifigens,[],0,[]
330922,6,1,0.016,Psychrobacter cryohalolentis,[],0,[]
331648,9,2,0.024,Nonlabens spongiae,[],0,[]
331679,5,1,0.0133,Pediococcus stilesii,[],0,[]
331992,13,1,0.0346,Kamptonema formosum,[],0,[]
332163,604,10,1.6085,Candidatus Solibacter usitatus,[],0,[]
332411,7,2,0.0186,Aquitalea magnusonii,[],0,[]
333367,4270,36,11.3715,[Clostridium] asparagiforme,[],13,['../AGORA-2.01\\reconstructions\\mat\\Clostridium_asparagiforme_DSM_15981.mat']
333962,23,2,0.0613,Providencia heimbachae,[],0,[]
334542,344,4,0.9161,Rhodococcus qingshengii,[],0,[]
334543,11,1,0.0293,Psychrobacter arcticus,[],0,[]
335020,4,1,0.0107,Mesorhizobium albiziae,[],0,[]
337191,2,1,0.0053,Gordonia sp. KTR9,"[{""anno"":""assoc w/ 1 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/337191/Gordonia sp. KTR9""}]",0,[]
337315,62,8,0.1651,Candidatus Peptoniphilus massiliensis,[],0,[]
338188,7627,49,20.3116,Bacteroides finegoldii,[],9,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_finegoldii_DSM_17565.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_finegoldii_ERR1022298.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_finegoldii_ERR1022319.mat']"
339866,2,1,0.0053,Thiomonas bhubaneswarensis,[],0,[]
341220,184,2,0.49,Lactonifactor longoviformis,[],0,['../AGORA-2.01\\reconstructions\\mat\\Lactonifactor_longoviformis_DSM_17459.mat']
341225,8935,41,23.7949,[Clostridium] saccharogumia,[],0,['../AGORA-2.01\\reconstructions\\mat\\Clostridium_saccharogumia_DSM_17460.mat']
341694,1190,8,3.1691,Peptostreptococcus stomatis,[],13,['../AGORA-2.01\\reconstructions\\mat\\Peptostreptococcus_stomatis_DSM_17678.mat']
342230,15,1,0.0399,Amycolatopsis taiwanensis,[],0,[]
343332,71,2,0.1891,Kopriimonas byunsanensis,[],0,[]
344881,9,3,0.024,Flavobacterium soli,[],0,[]
346182,12,1,0.032,Lysobacter yangpyeongensis,[],0,[]
346665,27,2,0.0719,Moraxella boevrei,[],0,[]
349096,1878,27,5.0013,Pectinatus haikarae,[],0,[]
349106,6,1,0.016,Psychrobacter sp. PRwf-1,"[{""anno"":""interacts w/ 292 drugs"",""dbtype"":""drugbug-db"",""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/349106""}]",0,[]
349221,363,3,0.9667,Micavibrio aeruginosavorus,[],0,[]
349751,19,3,0.0506,Corynebacterium marinum,[],0,[]
349931,4,2,0.0107,Clostridium cavendishii,[],0,[]
351052,2,1,0.0053,Alkalilimnicola ehrlichii,[],0,[]
351091,12874,58,34.285,Oscillibacter valericigenes,[],1,[]
351187,3,1,0.008,Salinispora pacifica,[],0,[]
351604,7,2,0.0186,Geobacter uraniireducens,[],0,[]
352475,2,1,0.0053,Shinella zoogloeoides,[],0,[]
354356,36,4,0.0959,Niastella koreensis,[],0,[]
356559,8,3,0.0213,Ochrobactrum sp. CCBAU 61322,[],0,[]
356828,2,1,0.0053,Alloscardovia criceti,[],0,[]
356829,2766,18,7.3662,Bifidobacterium tsurumiense,[],0,[]
356851,3,1,0.008,Micromonospora chokoriensis,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 2 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/356851/Micromonospora chokoriensis""}]",0,[]
357276,22789,80,60.6897,Bacteroides dorei,"[{""anno"":""assoc w/ 63 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/357276/Bacteroides dorei""}]",15,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_dorei_CL02T00C15.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_dorei_CL02T12C06.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_dorei_CL03T12C01.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_dorei_DSM_17855.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_dorei_ERR2221252.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_dorei_ERR2230082.mat']"
357794,6,1,0.016,Psychromonas ingrahamii,[],0,[]
357808,10,4,0.0266,Roseiflexus sp. RS-1,"[{""anno"":""interacts w/ 274 drugs"",""dbtype"":""drugbug-db"",""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/357808""}]",0,[]
358220,4,2,0.0107,Acidovorax sp. KKS102,"[{""anno"":""assoc w/ 4 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/358220/Acidovorax sp. KKS102""}]",0,[]
358742,2800,26,7.4567,[Clostridium] aldenense,[],0,[]
358743,3847,31,10.245,[Clostridium] citroniae,[],9,['../AGORA-2.01\\reconstructions\\mat\\Clostridium_citroniae_WAL_17108.mat']
359365,5,1,0.0133,Sporosarcina saromensis,[],0,[]
359917,43,1,0.1145,Paenibacillus sepulcri,[],0,[]
360055,21,1,0.0559,Zavarzinella formosa,[],0,[]
360056,33,2,0.0879,Schlesneria paludicola,[],0,['../AGORA-2.01\\reconstructions\\mat\\Schlesneria_paludicola_DSM_18645.mat']
360807,15070,63,40.1332,Roseburia inulinivorans,[],16,"['../AGORA-2.01\\reconstructions\\mat\\Roseburia_inulinivorans_DSM_16841.mat', '../AGORA-2.01\\reconstructions\\mat\\Roseburia_inulinivorans_ERR1022293.mat', '../AGORA-2.01\\reconstructions\\mat\\Roseburia_inulinivorans_ERR1022345.mat', '../AGORA-2.01\\reconstructions\\mat\\Roseburia_inulinivorans_ERR1203941.mat']"
360911,114,3,0.3036,Exiguobacterium sp. AT1b,"[{""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/360911"",""anno"":""interacts w/ 294 drugs"",""dbtype"":""drugbug-db""},{""anno"":""assoc w/ 1 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/360911/Exiguobacterium sp. AT1b""}]",0,[]
361277,11,2,0.0293,Terribacillus saccharophilus,[],0,[]
361872,9,1,0.024,Helicobacter equorum,[],0,[]
362413,9,1,0.024,Flavobacterium aquidurense,[],0,[]
362787,29,2,0.0772,Candidatus Protochlamydia amoebophila,[],0,[]
363265,1482,31,3.9467,Prevotella stercorea,[],9,['../AGORA-2.01\\reconstructions\\mat\\Prevotella_stercorea_DSM_18206.mat']
363277,418,2,1.1132,Ktedonobacter racemifer,[],0,[]
363832,600,8,1.5979,Solirubrobacter soli,[],0,[]
363953,2,1,0.0053,Chelatococcus sambhunathii,[],0,[]
365341,2,1,0.0053,Sphingobium aromaticiconvertens,[],0,[]
365489,5,2,0.0133,Dyadobacter beijingensis,[],0,['../AGORA-2.01\\reconstructions\\mat\\Dyadobacter_beijingensis_DSM_21582.mat']
366616,9,1,0.024,Haematobacter missouriensis,"[{""anno"":""assoc w/ 2 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/366616/Haematobacter missouriensis""}]",0,[]
367279,28,1,0.0746,Pseudonocardia ailaonensis,[],0,[]
367336,66,2,0.1758,Rhodobacterales bacterium HTCC2255,"[{""anno"":""interacts w/ 250 drugs"",""dbtype"":""drugbug-db"",""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/367336""}]",0,[]
367742,139,7,0.3702,Ureibacillus composti,[],0,[]
368811,2,1,0.0053,Rheinheimera perlucida,[],0,[]
369333,2,1,0.0053,Paenibacillus terrigena,[],0,[]
370622,14,5,0.0373,Aureimonas altamirensis,[],0,[]
370776,2,1,0.0053,Arenimonas composti,[],0,[]
370974,3,1,0.008,Flavobacterium filum,[],0,[]
370977,42,4,0.1119,Brevundimonas aveniformis,[],0,[]
370979,30,6,0.0799,Flavobacterium defluvii,[],0,[]
371036,3,1,0.008,Bacillus acidiceler,[],0,[]
371601,21025,77,55.992,Bacteroides xylanisolvens,[],16,"['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_xylanisolvens_CL03T12C04.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_xylanisolvens_ERR1022297.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_xylanisolvens_ERR2221139.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_xylanisolvens_ERR2221366.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_xylanisolvens_ERR2230096.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_xylanisolvens_ERR2230097.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_xylanisolvens_SD_CC_1b.mat', '../AGORA-2.01\\reconstructions\\mat\\Bacteroides_xylanisolvens_XB1A.mat']"
372463,4,1,0.0107,Oceanobacillus profundus,[],0,[]
372484,2,1,0.0053,Sanguibacter antarcticus,[],0,[]
373054,3,1,0.008,Calditerricola satsumensis,[],0,[]
373668,21,2,0.0559,Chryseobacterium ureilyticum,[],0,[]
373672,6,2,0.016,Chryseobacterium gambrini,[],0,[]
373994,2,1,0.0053,Rivularia sp. PCC 7116,"[{""url"":""http://mvp.medgenius.info/microbes/373994/Rivularia sp. PCC 7116"",""anno"":""assoc w/ 1 phage clusters"",""dbtype"":""MVP""}]",0,[]
375175,7,2,0.0186,Lactobacillus backii,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 16 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/375175/Lactobacillus backii""}]",0,[]
375929,248,1,0.6605,Natranaerobius thermophilus,[],0,[]
376219,4,2,0.0107,Arthrospira sp. PCC 8005,[],0,[]
376733,2,1,0.0053,Paracoccus halophilus,"[{""url"":""http://mvp.medgenius.info/microbes/376733/Paracoccus halophilus"",""anno"":""assoc w/ 2 phage clusters"",""dbtype"":""MVP""}]",0,[]
376804,926,16,2.466,Bacteroides barnesiae,[],2,['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_barnesiae_DSM_18169_JCM_13652.mat']
376805,328,5,0.8735,Bacteroides salanitronis,[],1,['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_salanitronis_DSM_18170.mat']
376806,101,4,0.269,Bacteroides gallinarum,[],1,['../AGORA-2.01\\reconstructions\\mat\\Bacteroides_gallinarum_DSM_18171_JCM_13658.mat']
378211,4,2,0.0107,Methyloversatilis universalis,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Methyloversatilis_universalis_EHg5.mat', '../AGORA-2.01\\reconstructions\\mat\\Methyloversatilis_universalis_FAM5.mat', '../AGORA-2.01\\reconstructions\\mat\\Methyloversatilis_universalis_Fam50001.mat']"
