ncbi_taxon_id,presented_samples,nr_phenotypes,pct_of_all_samples,name,dblinks,files
66831,138,9,0.3675,Facklamia,[],"['Facklamia_hominis_ACS_120_V_Sch10.mat', 'Facklamia_hominis_CCUG_36813.mat', 'Facklamia_languida_CCUG_37842.mat']"
66848,5,1,0.0133,Desulfonatronum,[],[]
67575,378,3,1.0067,Rheinheimera,[],[]
68287,388,3,1.0333,Mesorhizobium,[],"['Mesorhizobium_loti_MAFF303099.mat', 'Mesorhizobium_loti_NZP2037.mat']"
68335,11,1,0.0293,Coprothermobacter,[],[]
69278,46,3,0.1225,Aquamicrobium,[],[]
69965,26,6,0.0692,Macrococcus,[],[]
70774,343,2,0.9134,Hydrogenophilus,[],[]
70994,381,2,1.0146,Lewinella,[],[]
71655,2,1,0.0053,Brenneria,[],[]
72021,74,1,0.1971,Methylarcula,[],[]
72763,9,3,0.024,Tessaracoccus,[],['Tessaracoccus_massiliensis_SIT6.mat']
73029,360,1,0.9587,Dechloromonas,[],[]
73918,31,1,0.0826,Thermaerobacter,[],[]
74385,8,3,0.0213,Gracilibacillus,[],"['Gracilibacillus_massiliensis_DSM_29726.mat', 'Gracilibacillus_timonensis_CSUR_P2481.mat']"
74968,33,1,0.0879,Ferroplasma,[],[]
75309,482,2,1.2836,Rhodanobacter,[],[]
75687,414,2,1.1025,Neptunomonas,[],[]
75984,2,1,0.0053,Mannheimia,[],[]
76634,2,1,0.0053,Mycetocola,[],[]
76831,12,1,0.032,Myroides,[],"['Myroides_odoratimimus_CCUG_10230.mat', 'Myroides_odoratimimus_CCUG_12700.mat', 'Myroides_odoratimimus_CCUG_12901.mat', 'Myroides_odoratimimus_CCUG_3837.mat', 'Myroides_odoratimimus_CIP_101113.mat', 'Myroides_odoratimimus_PR63039.mat']"
76833,27,6,0.0719,Actinobaculum,[],[]
76890,5,2,0.0133,Asticcacaulis,[],[]
77674,3,1,0.008,Paracraurococcus,[],[]
78119,185,3,0.4927,Succinispira,[],[]
79206,10,1,0.0266,Desulfosporosinus,[],[]
79328,409,2,1.0892,Chitinophaga,[],[]
79603,2,1,0.0053,Denitrobacterium,[],[]
80841,802,6,2.1358,unclassified Burkholderiales (miscellaneous),[],[]
80865,444,7,1.1824,Delftia,[],"['Delftia_acidovorans_CCUG_15835.mat', 'Delftia_acidovorans_CCUG_274B.mat', 'Delftia_acidovorans_SPH_1.mat']"
81461,2,1,0.0053,Thermanaerovibrio,[],[]
81466,328,1,0.8735,Aminobacterium,[],[]
82373,274,5,0.7297,Anaerovibrio,[],[]
82800,9,3,0.024,Desemzia,[],[]
82802,12,2,0.032,Trichococcus,[],[]
82984,2,1,0.0053,Pragia,[],[]
83461,17,1,0.0453,Corallococcus,[],[]
83551,4,1,0.0107,Parachlamydia,[],[]
83612,3,1,0.008,Psychroflexus,[],[]
83618,7,3,0.0186,Pseudoxanthomonas,[],['Pseudoxanthomonas_mexicana_CCH9_G4.mat']
83660,571,11,1.5206,Desulfonispora,[],[]
83681,69,3,0.1838,Nonomuraea,[],[]
83770,243,16,0.6471,Succinivibrio,[],['Succinivibrio_dextrinosolvens_H5.mat']
83867,61,2,0.1625,Palaeococcus,[],[]
84034,62,5,0.1651,Propionispira,[],[]
84036,16,1,0.0426,Syntrophococcus,[],[]
84108,6022,62,16.0373,Slackia,[],"['Slackia_equolifaciens_DSM_24851.mat', 'Slackia_exigua_ATCC_700122.mat', 'Slackia_faecicanis_DSM_17537.mat', 'Slackia_piriformis_YIT_12062.mat']"
84111,18532,86,49.3529,Eggerthella,[],"['Eggerthella_lenta_1160AFAA.mat', 'Eggerthella_lenta_11C.mat', 'Eggerthella_lenta_1356FAA.mat', 'Eggerthella_lenta_14A.mat', 'Eggerthella_lenta_16A.mat', 'Eggerthella_lenta_19C.mat', 'Eggerthella_lenta_22C.mat', 'Eggerthella_lenta_28B.mat', 'Eggerthella_lenta_326I6NA.mat', 'Eggerthella_lenta_A2.mat', 'Eggerthella_lenta_AB12n2.mat', 'Eggerthella_lenta_AB8n2.mat', 'Eggerthella_lenta_AN51LG.mat', 'Eggerthella_lenta_C592.mat', 'Eggerthella_lenta_CC75D52.mat', 'Eggerthella_lenta_CC82BHI2.mat', 'Eggerthella_lenta_CC86D54.mat', 'Eggerthella_lenta_DSM_11767.mat', 'Eggerthella_lenta_DSM_11863.mat', 'Eggerthella_lenta_DSM_15644.mat', 'Eggerthella_lenta_DSM_2243.mat', 'Eggerthella_lenta_HGA1.mat', 'Eggerthella_lenta_MR1n12.mat', 'Eggerthella_lenta_RC46F.mat', 'Eggerthella_lenta_Valencia.mat', 'Eggerthella_lenta_W1BHI6.mat', 'Eggerthella_sinensis_DSM_16107.mat', 'Eggerthella_sp_1_3_56FAA.mat', 'Eggerthella_sp_YY7918.mat']"
84113,395,15,1.0519,unclassified Coriobacteriaceae,[],[]
84162,15,3,0.0399,Cryptobacterium,[],['Cryptobacterium_curtum_DSM_15641.mat']
84406,4,2,0.0107,Virgibacillus,[],"['Virgibacillus_massiliensis_MGYG_HGUT_01470.mat', 'Virgibacillus_massiliensis_Vm_5.mat', 'Virgibacillus_senegalensis_SK_1.mat']"
84565,3,1,0.008,Sodalis,"[{""url"":""http://mvp.medgenius.info/microbes/84565/Sodalis"",""dbtype"":""MVP"",""anno"":""assoc w/ 1 phage clusters""}]",[]
84567,515,8,1.3715,Pedobacter,[],[]
85413,403,8,1.0732,Bosea,[],['Bosea_thiooxidans_DSM_9653.mat']
86331,904,24,2.4075,Mogibacterium,[],"['Mogibacterium_sp_CM50.mat', 'Mogibacterium_timidum_ATCC_33093.mat']"
86795,33,2,0.0879,Marmoricola,[],[]
88138,2,1,0.0053,Modestobacter,[],[]
89092,2,1,0.0053,Ignavigranum,[],[]
89523,14,2,0.0373,Rubrimonas,[],[]
89583,283,3,0.7537,Gluconacetobacter,[],[]
90243,14,3,0.0373,Oligella,[],"['Oligella_urethralis_DNF00040.mat', 'Oligella_urethralis_DSM_7531.mat', 'Oligella_urethralis_UMB0345_21837_8_92_1.mat']"
92793,2,1,0.0053,Aquabacterium,[],[]
92944,2,1,0.0053,Ketogulonicigenium,[],[]
93217,41,2,0.1092,Pandoraea,[],[]
94008,2,1,0.0053,Thermicanus,[],[]
98519,99,12,0.2636,unclassified Dermatophilaceae,[],[]
100175,335,11,0.8921,Papillibacter,[],['Papillibacter_cinnamivorans_DSM_12816.mat']
100883,11021,65,29.3502,Coprobacillus,[],"['Coprobacillus_cateniformis_D6.mat', 'Coprobacillus_sp_29_1.mat', 'Coprobacillus_sp_3_3_56FAA.mat', 'Coprobacillus_sp_8_2_54BFAA.mat', 'Coprobacillus_sp_D7.mat']"
102106,20702,83,55.1318,Collinsella,[],"['Collinsella_aerofaciens_ATCC_25986.mat', 'Collinsella_aerofaciens_ERR1022282.mat', 'Collinsella_aerofaciens_ERR1022300.mat', 'Collinsella_aerofaciens_ERR1022416.mat', 'Collinsella_aerofaciens_ERR1203940.mat', 'Collinsella_aerofaciens_ERR1204034.mat', 'Collinsella_aerofaciens_ERR2221153.mat', 'Collinsella_aerofaciens_ERR2230078.mat', 'Collinsella_aerofaciens_ERR2230087.mat', 'Collinsella_aerofaciens_ERR2230090.mat', 'Collinsella_aerofaciens_ERR2230102.mat', 'Collinsella_aerofaciens_ERR2230112.mat', 'Collinsella_aerofaciens_ERR2230122.mat', 'Collinsella_aerofaciens_ERR2230127.mat', 'Collinsella_aerofaciens_ERR2230140.mat', 'Collinsella_aerofaciens_ERR2230145.mat', 'Collinsella_aerofaciens_ERR2230147.mat', 'Collinsella_aerofaciens_ERR2230156.mat', 'Collinsella_ihuae_GD8.mat', 'Collinsella_intestinalis_DSM_13280.mat', 'Collinsella_massiliensis_An5.mat', 'Collinsella_sp_4_8_47FAA.mat', 'Collinsella_sp_MS5.mat', 'Collinsella_stercoris_DSM_13279.mat', 'Collinsella_tanakaei_YIT_12063.mat']"
102231,3,1,0.008,Gloeocapsa,[],[]
104264,3,1,0.008,Cellulophaga,"[{""anno"":""assoc w/ 6 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/104264/Cellulophaga""}]",[]
106589,18,4,0.0479,Cupriavidus,[],['Cupriavidus_metallidurans_CH34.mat']
106633,2,1,0.0053,Thioalkalivibrio,[],[]
111142,3,1,0.008,Alishewanella,[],[]
111500,2,1,0.0053,Muricauda,[],[]
112008,26,1,0.0692,Ignatzschineria,[],[]
113286,127,3,0.3382,Pseudoramibacter,[],['Pseudoramibacter_alactolyticus_ATCC_23263.mat']
114248,9,2,0.024,Tepidimonas,[],[]
114627,94,3,0.2503,Alkaliphilus,[],['Alkaliphilus_transvaalensis_ATCC_700919.mat']
117563,4195,40,11.1718,Granulicatella,[],"['Granulicatella_adiacens_ATCC_49175.mat', 'Granulicatella_elegans_ATCC_700633.mat']"
117999,2,1,0.0053,Denitrovibrio,[],[]
118747,658,19,1.7523,Bulleidia,[],['Bulleidia_extructa_W1219.mat']
118966,25,4,0.0666,Anaerorhabdus,[],[]
119065,1540,19,4.1012,unclassified Burkholderiales,[],[]
119852,2989,26,7.9601,Oscillospira,[],[]
119977,334,2,0.8895,Acidithiobacillus,[],[]
120652,5,1,0.0133,Methylocella,[],[]
120831,14,3,0.0373,Dyadobacter,[],"['Dyadobacter_beijingensis_DSM_21582.mat', 'Dyadobacter_fermentans_DSM_18053.mat']"
120961,128,7,0.3409,Roseiflexus,[],[]
122277,5,1,0.0133,Pectobacterium,[],[]
123375,655,7,1.7443,Solobacterium,[],"['Solobacterium_moorei_DSM_22971.mat', 'Solobacterium_moorei_F0204.mat']"
125216,15,3,0.0399,Roseomonas,[],"['Roseomonas_cervicalis_ATCC_49957.mat', 'Roseomonas_mucosa_ATCC_BAA_692.mat']"
125287,10,1,0.0266,Ornithinimicrobium,[],[]
129337,4,1,0.0107,Geobacillus,"[{""anno"":""assoc w/ 1 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/129337/Geobacillus""}]","['Geobacillus_stearothermophilus_ATCC_7953.mat', 'Geobacillus_vulcani_PSS1.mat']"
131079,2,1,0.0053,Limnobacter,[],[]
133193,2,1,0.0053,Alkalilimnicola,[],[]
133925,1481,26,3.9441,Olsenella,[],"['Olsenella_profusa_F019501.mat', 'Olsenella_sp_SIT9.mat', 'Olsenella_uli_DSM_7084.mat']"
135575,9,2,0.024,Idiomarina,[],[]
135858,1901,44,5.0626,Catenibacterium,[],"['Catenibacterium_mitsuokai_DSM_15897.mat', 'Catenibacterium_mitsuokai_ERR1022284.mat', 'Catenibacterium_mitsuokai_ERR2221198.mat']"
140458,35,1,0.0932,Thermacetogenium,[],[]
140625,837,20,2.229,Lachnobacterium,[],"['Lachnobacterium_bovis_AE2004.mat', 'Lachnobacterium_bovis_C6A12.mat', 'Lachnobacterium_bovis_DSM_14045.mat', 'Lachnobacterium_bovis_NK4B19.mat', 'Lachnobacterium_bovis_S1b.mat']"
141948,10,1,0.0266,Thermomonas,[],[]
142577,3,1,0.008,Prauserella,[],[]
144193,2,1,0.0053,Turicella,[],[]
146813,265,8,0.7057,Dendrosporobacter,[],[]
146918,85,3,0.2264,Salinibacter,[],[]
146937,41,3,0.1092,Azospira,[],[]
149698,22,3,0.0586,Massilia,[],[]
150022,1556,32,4.1438,Finegoldia,[],"['Finegoldia_magna_ACS_171_V_Col3.mat', 'Finegoldia_magna_ATCC_29328.mat', 'Finegoldia_magna_ATCC_53516.mat', 'Finegoldia_magna_BVS033A4.mat', 'Finegoldia_magna_SY403409CC001050417.mat']"
150247,426,4,1.1345,Anoxybacillus,[],[]
150333,22,1,0.0586,Thermobrachium,[],[]
150818,8,1,0.0213,Heliophilum,[],[]
151037,410,4,1.0919,Anaerosinus,[],[]
153265,5,1,0.0133,Aequorivita,[],[]
156454,125,6,0.3329,Anaeroglobus,[],['Anaeroglobus_geminatus_F0357.mat']
156973,505,9,1.3449,Dysgonomonas,[],"['Dysgonomonas_gadei_ATCC_BAA_286.mat', 'Dysgonomonas_mossii_DSM_22836.mat']"
157226,2,1,0.0053,Jeotgalibacillus,[],[]
157920,22,6,0.0586,Cellulosimicrobium,[],['Cellulosimicrobium_cellulans_J36.mat']
158481,4,2,0.0107,Hahella,[],[]
158846,4711,41,12.5459,Megamonas,[],"['Megamonas_funiformis_YIT_11815.mat', 'Megamonas_hypermegale_ART12_1.mat', 'Megamonas_rupellensis_DSM_19944.mat']"
158848,10,4,0.0266,Moellerella,[],[]
158851,2,1,0.0053,Trabulsiella,[],['Trabulsiella_guamensis_ATCC_49490.mat']
160674,190,19,0.506,Raoultella,[],"['Raoultella_ornithinolytica_10_5246.mat', 'Raoultella_ornithinolytica_2_156_04_S1_C1.mat', 'Raoultella_ornithinolytica_B6.mat', 'Raoultella_ornithinolytica_ornithinolytica_strain_S12.mat', 'Raoultella_planticola_ATCC_33531.mat']"
160795,129,7,0.3435,Ureibacillus,[],['Ureibacillus_thermosphaericus_str_Thermo_BF.mat']
161492,425,4,1.1318,Anaeromyxobacter,[],[]
162027,22,1,0.0586,Haliangium,[],[]
162171,112,3,0.2983,Magnetococcus,[],[]
162289,9206,52,24.5166,Peptoniphilus,[],"['Peptoniphilus_coxii_DNF00729.mat', 'Peptoniphilus_duerdenii_ATCC_BAA_1640.mat', 'Peptoniphilus_grossensis_35_6_1.mat', 'Peptoniphilus_harei_ACS_146_V_Sch2b.mat', 'Peptoniphilus_harei_ERR2221371.mat', 'Peptoniphilus_indolicus_ATCC_29427.mat', 'Peptoniphilus_lacrimalis_315_B.mat', 'Peptoniphilus_lacrimalis_DSM_7455.mat', 'Peptoniphilus_nov_ERR2221395.mat', 'Peptoniphilus_obesi_ph1.mat', 'Peptoniphilus_phoceensis_SIT15.mat', 'Peptoniphilus_senegalensis_JC140.mat', 'Peptoniphilus_timonensis_JC401.mat']"
162290,56,3,0.1491,Gallicola,[],[]
165695,444,10,1.1824,Sphingobium,[],['Sphingobium_amiense_NBRC_102518.mat']
165696,403,7,1.0732,Novosphingobium,[],['Novosphingobium_aromaticivorans_DSM_12444.mat']
165697,27,4,0.0719,Sphingopyxis,[],[]
165779,1750,32,4.6605,Anaerococcus,[],"['Anaerococcus_hydrogenalis_ACS_025_V_Sch4.mat', 'Anaerococcus_hydrogenalis_DSM_7454.mat', 'Anaerococcus_jeddahensis_DSM_100537.mat', 'Anaerococcus_lactolyticus_ATCC_51172.mat', 'Anaerococcus_lactolyticus_S7_1_13.mat', 'Anaerococcus_obesiensis_ph10.mat', 'Anaerococcus_prevotii_ACS_065_V_Col13.mat', 'Anaerococcus_prevotii_DSM_20548.mat', 'Anaerococcus_rubeinfantis_DSM_101186.mat', 'Anaerococcus_senegalensis_JC48.mat', 'Anaerococcus_tetradius_ATCC_35098.mat', 'Anaerococcus_tetradius_MJR8151.mat', 'Anaerococcus_vaginalis_ATCC_51170.mat']"
165812,2,1,0.0053,Sporanaerobacter,[],[]
166484,465,6,1.2383,Caminicella,[],[]
167375,7,1,0.0186,Cyanobium,[],[]
168470,5,2,0.0133,Laribacter,[],['Laribacter_hongkongensis_HLHK9.mat']
168694,5,2,0.0133,Salinispora,[],[]
168808,58,9,0.1545,Sneathia,[],"['Sneathia_amnii_SN35.mat', 'Sneathia_sanguinegens_CCUG41628.mat']"
171412,19,4,0.0506,Eremococcus,[],['Eremococcus_coleocola_ACS_139_V_Col8.mat']
171558,4,2,0.0107,unclassified Bacteroidetes,[],[]
171673,22,1,0.0586,Inquilinus,[],[]
172900,1884,28,5.0173,Victivallis,[],"['Victivallis_vadensis_DSM_14823.mat', 'Victivallis_vadensis_MGYG_HGUT_02473.mat']"
173479,570,5,1.518,Gemmatimonas,[],['Gemmatimonas_aurantiaca_T_27.mat']
174708,468,4,1.2463,Allobaculum,[],['Allobaculum_stercoricanis_DSM_13633.mat']
177971,21,4,0.0559,Shuttleworthia,"[{""anno"":""assoc w/ 3 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/177971/Shuttleworthia""}]",['Shuttleworthia_satelles_DSM_14600.mat']
178440,444,5,1.1824,Opitutus,[],[]
178469,2,1,0.0053,Arenibacter,[],[]
180162,84,9,0.2237,Cetobacterium,[],['Cetobacterium_somerae_ATCC_BAA_47401.mat']
180541,7,1,0.0186,Salinisphaera,[],[]
182639,6,2,0.016,Kribbella,[],[]
182709,44,4,0.1172,Oceanobacillus,[],"['Oceanobacillus_caeni_HM6.mat', 'Oceanobacillus_jeddahense_S5.mat', 'Oceanobacillus_massiliensis_str_N_diop.mat', 'Oceanobacillus_picturae_strain_S1.mat']"
184869,556,21,1.4807,Varibaculum,[],"['Varibaculum_cambriense_DNF00696.mat', 'Varibaculum_cambriense_DSM_15806.mat']"
185283,394,10,1.0493,unclassified Propionibacteriaceae,[],[]
185291,1367,6,3.6405,unclassified Bacteroidales (miscellaneous),[],[]
186650,57,5,0.1518,Microvirga,[],['Microvirga_massiliensis_JC119.mat']
186813,1160,16,3.0892,unclassified Clostridiales,[],[]
186829,322,1,0.8575,Agitococcus,[],[]
186928,5792,22,15.4248,unclassified Lachnospiraceae,[],[]
187144,3,1,0.008,Caldithrix,[],[]
187492,87,3,0.2317,Thalassolituus,[],[]
188143,82,4,0.2184,Enterovibrio,[],[]
188905,7,2,0.0186,Jannaschia,[],[]
189330,28025,92,74.6338,Dorea,[],"['Dorea_formicigenerans_4_6_53AFAA.mat', 'Dorea_formicigenerans_ATCC_27755.mat', 'Dorea_formicigenerans_ERR1022384.mat', 'Dorea_formicigenerans_ERR1203975.mat', 'Dorea_formicigenerans_ERR1204069.mat', 'Dorea_formicigenerans_ERR2221255.mat', 'Dorea_formicigenerans_ERR2221257.mat', 'Dorea_formicigenerans_ERR2221275.mat', 'Dorea_formicigenerans_ERR2230157.mat', 'Dorea_longicatena_DSM_13814.mat', 'Dorea_longicatena_ERR1022309.mat', 'Dorea_longicatena_ERR1022324.mat', 'Dorea_longicatena_ERR1022383.mat', 'Dorea_longicatena_ERR1022428.mat', 'Dorea_longicatena_ERR1022475.mat', 'Dorea_longicatena_ERR1203969.mat', 'Dorea_longicatena_ERR1204063.mat', 'Dorea_longicatena_ERR2221186.mat', 'Dorea_longicatena_ERR2221271.mat', 'Dorea_longicatena_ERR2230069.mat', 'Dorea_nov_ERR2230118.mat', 'Dorea_sp_D27.mat']"
189971,964,14,2.5672,unclassified Clostridiaceae,[],[]
191303,2385,41,6.3515,Turicibacter,[],"['Turicibacter_sanguinis_ERR1022280.mat', 'Turicibacter_sanguinis_ERR1022323.mat', 'Turicibacter_sanguinis_ERR1022367.mat', 'Turicibacter_sanguinis_ERR1022463.mat', 'Turicibacter_sanguinis_ERR2221386.mat', 'Turicibacter_sanguinis_ERR2230131.mat', 'Turicibacter_sanguinis_PC909.mat', 'Turicibacter_sp_H121.mat', 'Turicibacter_sp_HGF1.mat']"
191373,2,1,0.0053,Pelotomaculum,[],[]
191494,383,3,1.02,Conexibacter,[],[]
191675,11,2,0.0293,unclassified Enterobacteriaceae,[],[]
191769,2,1,0.0053,Marinilactibacillus,[],[]
192992,29,1,0.0772,Thermoleophilum,[],[]
194195,48,1,0.1278,Alysiella,[],[]
195950,451,7,1.2011,Tannerella,[],"['Tannerella_forsythia_ATCC_43037.mat', 'Tannerella_sp_6_1_58FAA_CT1.mat']"
196080,2,1,0.0053,Terasakiella,[],[]
196081,239,15,0.6365,Scardovia,[],"['Scardovia_inopinata_F0304.mat', 'Scardovia_wiggsiae_F0424.mat']"
196082,66,8,0.1758,Parascardovia,[],"['Parascardovia_denticolens_DSM_10105_JCM_12538.mat', 'Parascardovia_denticolens_F0305.mat', 'Parascardovia_denticolens_IPLA_20019.mat']"
196118,52,1,0.1385,Methanocaldococcus,[],[]
196119,47,1,0.1252,Methanotorris,[],[]
198251,398,3,1.0599,Candidatus Pelagibacter,[],"['Candidatus_Dorea_massiliensis_AP6.mat', 'Candidatus_Nitrososphaera_gargensis_Ga9_2.mat', 'Candidatus_Pelagibacter_sp_IMCC9063.mat', 'Candidatus_Saccharimonas_aalborgensis.mat', 'Candidatus_Soleaferrea_massiliensis_AP7.mat']"
200473,2,1,0.0053,Brumimicrobium,[],[]
200630,1927,21,5.1318,unclassified Peptostreptococcaceae,[],[]
202746,351,1,0.9348,Sulfurimonas,[],[]
203133,12,2,0.032,Propionimicrobium,[],[]
203470,14,3,0.0373,Tepidiphilus,[],[]
203697,3,1,0.008,Derxia,[],[]
203804,41,4,0.1092,Candidatus Blochmannia,[],"['Candidatus_Dorea_massiliensis_AP6.mat', 'Candidatus_Nitrososphaera_gargensis_Ga9_2.mat', 'Candidatus_Pelagibacter_sp_IMCC9063.mat', 'Candidatus_Saccharimonas_aalborgensis.mat', 'Candidatus_Soleaferrea_massiliensis_AP7.mat']"
204037,399,17,1.0626,Dickeya,"[{""anno"":""assoc w/ 1 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/204037/Dickeya""}]",[]
204446,269,4,0.7164,Zavarzinia,[],[]
204447,2,1,0.0053,Skermanella,[],[]
204475,5030,36,13.3955,Gemmiger,[],"['Gemmiger_formicilis_ATCC_27749.mat', 'Gemmiger_formicilis_ERR1203953.mat', 'Gemmiger_formicilis_ERR1204047.mat', 'Gemmiger_formicilis_ERR2221191.mat']"
204476,48,1,0.1278,Labrys,[],[]
206664,289,1,0.7696,Desulfonauticus,[],[]
207244,19129,80,50.9427,Anaerostipes,[],"['Anaerostipes_caccae_DSM_14662.mat', 'Anaerostipes_caccae_ERR1203925.mat', 'Anaerostipes_caccae_ERR171259.mat', 'Anaerostipes_caccae_ERR2221104.mat', 'Anaerostipes_caccae_ERR2221232.mat', 'Anaerostipes_hadrus_DSM_3319.mat', 'Anaerostipes_hadrus_ERR1022288.mat', 'Anaerostipes_hadrus_ERR1022326.mat', 'Anaerostipes_hadrus_ERR1022376.mat', 'Anaerostipes_hadrus_ERR1022422.mat', 'Anaerostipes_hadrus_ERR1022423.mat', 'Anaerostipes_hadrus_ERR1022473.mat', 'Anaerostipes_hadrus_ERR2221197.mat', 'Anaerostipes_hadrus_ERR2221199.mat', 'Anaerostipes_nov_ERR2221209.mat', 'Anaerostipes_sp_3_2_56FAA.mat']"
207599,600,8,1.5979,Solirubrobacter,[],[]
212791,243,6,0.6471,Enhydrobacter,[],['Enhydrobacter_aerosaccus_ATCC_27094.mat']
213485,363,3,0.9667,Micavibrio,[],[]
214906,21,7,0.0559,Histophilus,[],[]
215802,24,3,0.0639,Enhygromyxa,[],[]
216851,31340,94,83.4621,Faecalibacterium,[],"['Faecalibacterium_cf_ERR1022328.mat', 'Faecalibacterium_cf_prausnitzii_KLE1255.mat', 'Faecalibacterium_prausnitzii_A2_165.mat', 'Faecalibacterium_prausnitzii_ERR1022279.mat', 'Faecalibacterium_prausnitzii_ERR1022327.mat', 'Faecalibacterium_prausnitzii_ERR1022484.mat', 'Faecalibacterium_prausnitzii_ERR2221188.mat', 'Faecalibacterium_prausnitzii_L2_6.mat', 'Faecalibacterium_prausnitzii_M21_2.mat', 'Faecalibacterium_prausnitzii_SL3_3.mat']"
222991,75,3,0.1997,Alkanindiges,[],[]
224459,28,2,0.0746,Byssovorax,[],[]
224465,455,6,1.2117,Kofleria,[],[]
227979,436,5,1.1611,Jeotgalicoccus,[],[]
228398,7,1,0.0186,Streptacidiphilus,[],[]
230494,12,2,0.032,Reinekea,[],[]
230666,2,1,0.0053,Chitinibacter,[],[]
231052,225,2,0.5992,Saccharibacter,[],[]
232523,2,1,0.0053,Hylemonella,[],[]
233189,498,5,1.3262,Anaerolinea,[],[]
233191,732,9,1.9494,Caldilinea,[],[]
236752,4,1,0.0107,Fastidiosipila,[],[]
239759,28629,89,76.2423,Alistipes,[],"['Alistipes_finegoldii_DSM_17242.mat', 'Alistipes_ihumii_AP11.mat', 'Alistipes_indistinctus_ERR2221377.mat', 'Alistipes_indistinctus_YIT_12060.mat', 'Alistipes_nov_ERR2221210.mat', 'Alistipes_nov_ERR2221392.mat', 'Alistipes_obesi_isolate_ph8.mat', 'Alistipes_onderdonkii_DSM_19147.mat', 'Alistipes_onderdonkii_ERR1022348.mat', 'Alistipes_onderdonkii_ERR1022461.mat', 'Alistipes_onderdonkii_ERR1203947.mat', 'Alistipes_onderdonkii_ERR1204041.mat', 'Alistipes_onderdonkii_ERR2221102.mat', 'Alistipes_onderdonkii_ERR2230089.mat', 'Alistipes_onderdonkii_ERR2230093.mat', 'Alistipes_provencensis_DSM_102308.mat', 'Alistipes_putredinis_DSM_17216.mat', 'Alistipes_senegalensis_JC50.mat', 'Alistipes_shahii_ERR2221103.mat', 'Alistipes_shahii_ERR2221307.mat', 'Alistipes_shahii_ERR2221376.mat', 'Alistipes_shahii_WAL_8301.mat', 'Alistipes_sp_AL_1.mat', 'Alistipes_sp_cv1_ERR1022444.mat', 'Alistipes_sp_HGB5.mat', 'Alistipes_timonensis_ERR2221390.mat', 'Alistipes_timonensis_JC136.mat']"
239934,18688,88,49.7683,Akkermansia,[],"['Akkermansia_muciniphila_ATCC_BAA_835.mat', 'Akkermansia_muciniphila_YL44.mat', 'Akkermansia_sp_KLE1797.mat', 'Akkermansia_sp_KLE1798.mat']"
240411,307,1,0.8176,Chitinimonas,[],[]
241189,2258,18,6.0133,Hespellia,[],[]
243627,287,2,0.7643,Hydrocarboniphaga,[],[]
244127,17881,92,47.6192,Anaerotruncus,[],"['Anaerotruncus_colihominis_DSM_17241.mat', 'Anaerotruncus_colihominis_ERR1022453.mat', 'Anaerotruncus_colihominis_ERR171260.mat', 'Anaerotruncus_colihominis_ERR2221105.mat', 'Anaerotruncus_nov_ERR2221396.mat', 'Anaerotruncus_sp_G3_2012.mat']"
246875,553,18,1.4727,Algoriphagus,[],[]
248038,2,1,0.0053,Mucispirillum,[],['Mucispirillum_schaedleri_ASF457.mat']
248744,45,8,0.1198,Marvinbryantia,[],['Marvinbryantia_formatexigens_I_52_DSM_14469.mat']
249529,7,2,0.0186,Caldanaerobacter,[],[]
252306,4,1,0.0107,Robiginitalea,[],[]
252965,5,1,0.0133,Mahella,[],[]
253238,339,10,0.9028,Ethanoligenens,[],['Ethanoligenens_harbinense_YUAN_3.mat']
255204,62,3,0.1651,Pseudoclavibacter,[],[]
256846,52,9,0.1385,Lentisphaera,[],[]
258255,14,2,0.0373,Pseudovibrio,[],[]
261825,7,1,0.0186,Agarivorans,[],[]
262406,69,3,0.1838,Thermobaculum,[],[]
264147,43,2,0.1145,Millisia,[],[]
264995,332,13,0.8842,Anaerofustis,[],['Anaerofustis_stercorihominis_DSM_17244.mat']
265488,2,1,0.0053,Rhodopirellula,[],[]
265570,415,3,1.1052,Sulfurovum,[],[]
265975,76,8,0.2024,Oribacterium,[],"['Oribacterium_sinus_F0268.mat', 'Oribacterium_sp_oral_taxon_078_str_F0262.mat']"
265976,4,1,0.0107,Serinicoccus,[],[]
265980,72,4,0.1917,Alkalimonas,[],[]
267986,81,3,0.2157,Owenweeksia,[],[]
268408,2,1,0.0053,Rhodovarius,[],[]
269258,2,1,0.0053,Nitratiruptor,[],[]
269773,2,1,0.0053,Atopococcus,[],[]
270497,742,19,1.976,Catabacter,[],['Catabacter_hongkongensis_HKU16.mat']
271087,39,1,0.1039,Geopsychrobacter,[],[]
278993,47,2,0.1252,Thermincola,[],[]
281915,53,1,0.1411,Curvibacter,[],['Curvibacter_gracilis_ATCC_BAA_807.mat']
